name	pd1	pd2	pd3	pg1	pg2	pg3	rd1	rd2	rd3	rg1	rg2	rg3	yd1	yd2	yd3	yg1	yg2	yg3
LRG1	116	117	32	143	255	30	48	85	25	126	295	75	279	348	193	158	290	119
LRO1	61	6	38	92	21	15	116	52	25	127	46	16	385	381	305	99	112	31
LRS4	0	0	2	0	9	1	0	0	0	0	22	0	64	88	48	18	46	6
LSB1	92	159	50	43	105	27	68	84	92	93	33	53	332	240	204	50	82	32
LSB3	153	103	107	125	91	103	251	133	149	218	43	103	1315	992	945	234	285	149
LSB6	6	177	651	70	131	84	22	45	152	22	120	151	434	331	345	112	136	59
LSC1	56	10	75	61	25	27	95	8	52	65	14	34	185	165	163	43	43	19
LSM1	1	0	2	0	0	0	0	1	1	0	0	1	33	34	20	19	34	13
LSM12	766	2726	2491	634	2373	1264	607	1926	1372	628	2331	1831	780	705	537	797	1991	677
LSM3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSM5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSM7	2670	2164	2552	651	930	1174	2186	1680	1238	1027	1095	1319	667	628	567	2064	2702	1165
LSO1	2614	2869	8490	46322	36081	34823	1272	792	1722	40751	29681	91539	20390	11316	21955	30158	26885	26695
LSO2	42	89	184	124	157	35	74	69	115	113	137	200	342	342	181	169	367	242
LSP1	2661	1825	2393	2995	2604	1709	2221	1621	1855	2775	2490	2814	3245	1775	2503	3053	2336	1283
LST7	0	1	1	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0
LTP1	431	886	1166	504	1017	624	351	848	679	557	895	898	473	364	512	615	815	380
LTV1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	2	0
LYP1	458	408	620	467	198	392	712	244	355	528	249	553	2159	1329	1540	708	644	366
LYS1	1568	1010	1103	1264	935	652	1069	622	639	1381	946	922	1783	1144	1419	1387	988	555
LYS14	1	1	1	0	0	0	3	1	0	2	0	1	1	1	1	0	0	0
LYS2	288	573	85	222	201	124	217	237	66	236	179	165	895	678	696	244	208	84
LYS20	0	0	0	0	1	0	0	0	0	0	1	0	54	63	27	27	8	2
LYS21	661	1159	643	353	427	288	390	401	402	315	377	334	1709	1309	1312	464	467	199
LYS4	138	76	58	43	68	28	93	64	48	83	50	43	407	320	299	116	85	45
LYS5	781	788	729	714	580	440	1148	611	432	902	548	394	2763	2029	2199	731	701	275
LYS9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
MAC1	0	0	1	0	0	0	1	0	1	0	0	0	148	222	74	9	46	4
MAD2	26	12	81	18	37	106	82	19	40	32	21	65	322	222	219	54	78	30
MAD3	586	2142	2451	704	1386	1209	621	1492	1160	811	1563	1267	1987	1548	1338	1048	1864	734
MAE1	679	862	239	289	321	127	389	527	206	376	352	150	1505	1056	1171	420	401	123
MAF1	0	0	0	0	0	1	0	0	0	0	0	0	22	24	2	2	2	0
MAG1	1236	1632	2815	758	896	1027	1028	908	1533	1005	961	1662	2457	1639	1907	1413	1121	566
MAG2	86	49	114	99	41	66	46	58	100	110	53	83	449	407	369	106	118	40
MAK10	3	123	3	6	231	21	17	323	6	26	232	15	1285	1112	786	202	346	95
MAK3	2	52	17	0	24	43	0	26	22	1	52	130	174	154	134	25	32	26
MAK32	2101	1438	2478	1911	1396	1284	1807	911	1219	1950	1249	1423	2035	1109	1688	2009	1460	585
MAL12	744	890	1376	524	605	586	812	407	879	715	650	781	4135	3299	3177	977	946	442
MAL13	2832	1980	3118	1489	1033	1253	2462	1184	1330	1890	1209	1506	4298	2728	3372	1835	1314	771
MAL31	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0
MAL32	766	110	548	395	95	258	462	113	236	433	133	321	1783	1259	1356	402	438	211
MAL33	226	105	560	206	138	135	175	124	187	220	132	183	364	308	224	303	359	172
MAM1	2799	764	1435	1176	811	784	1235	650	631	1514	935	1088	3253	1846	2507	1486	1101	570
MBA1	0	0	32	0	0	6	0	0	0	0	0	23	73	90	73	17	26	8
MBF1	166	311	67	173	229	76	127	238	155	211	203	99	1007	870	790	220	273	104
MBP1	293	71	20	91	103	8	198	47	2	184	126	32	901	804	694	201	204	85
MBR1	137	0	87	113	34	89	123	10	58	98	38	73	363	276	238	187	220	76
MCA1	74	103	0	33	65	0	93	36	0	52	47	5	192	170	194	42	54	30
MCH1	0	0	0	6	2	0	0	0	0	0	0	0	9	3	6	0	0	0
MCH2	19165	16312	45658	18134	12084	17645	16892	8544	13805	19740	11804	35456	10368	7940	10978	15884	14884	12837
MCH4	206	444	188	209	254	206	323	68	212	230	247	290	818	765	618	392	624	201
MCH5	0	0	24	0	4	22	0	0	31	0	0	29	81	128	42	15	114	26
MCK1	944	1106	1770	770	985	723	809	945	831	1020	1175	1468	4976	4877	3752	3327	4182	1394
MCM4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MCO10	1484	1125	1605	3122	2645	1543	1559	696	1146	3197	2270	2550	3937	2601	3320	2777	2639	1141
MCO12	2090	2022	4228	1790	1633	2003	1404	1626	1923	1879	1707	2663	3046	1905	2806	2355	2196	1302
MCO32	196	51	127	65	59	39	129	14	52	74	41	33	606	448	405	109	119	43
MCO6	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
MCT1	0	0	0	10	0	0	14	1	0	16	0	0	59	80	37	1	32	6
MCX1	235	342	340	190	203	191	324	317	302	218	259	254	910	802	711	357	703	246
MCY1	540	1088	469	775	1062	399	544	477	424	746	995	669	1490	1105	1358	1355	1121	481
MDE1	1289	1991	3623	901	1554	1262	812	1635	1334	1184	1626	1821	1661	1473	1183	1182	2402	867
MDG1	3353	7348	9566	2636	5677	4149	2314	4692	3848	2722	5556	5420	3464	3253	2722	3299	6066	1965
MDH1	68	23	235	10	55	74	47	18	79	17	41	156	368	259	247	39	48	29
MDH2	1	359	176	0	158	71	2	132	45	1	167	60	305	303	175	114	92	36
MDH3	959	674	1499	581	477	456	834	651	663	674	438	642	1126	800	1025	525	517	276
MDJ1	0	0	0	0	0	0	0	0	0	0	0	0	2	20	4	3	6	2
MDJ2|PEX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MDL1	503	397	433	212	337	190	417	283	162	256	266	232	507	428	283	296	524	173
MDM1	608	302	1036	293	222	209	567	165	279	284	202	355	1767	1226	1326	367	441	183
MDM12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MDM34	0	0	16	0	1	30	0	0	0	6	0	741	12	36	20	4	22	0
MDM35	0	0	0	0	1	4	0	0	0	0	0	9	10	8	4	0	0	0
MDM36	274	220	843	210	238	265	368	275	200	285	292	388	678	416	426	379	341	220
MDM38	17	85	122	17	53	20	37	88	16	29	34	23	85	155	88	12	32	6
MDR1	801	1044	1371	554	893	532	503	778	429	510	792	800	817	581	775	955	917	496
MDS3	474	52	967	203	69	233	106	82	167	200	89	451	729	339	519	269	139	100
MDV1	54	287	150	147	140	57	136	68	19	193	181	94	818	653	659	241	245	128
MDY2	96	99	224	54	23	22	52	77	49	103	17	24	296	262	243	80	107	27
MEC3	0	0	1	0	0	0	0	0	0	0	0	0	6	2	0	2	0	0
MED1	89	46	75	116	135	43	107	43	56	98	113	160	123	81	109	349	336	136
MED6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MEF2	0	0	0	0	0	0	0	0	0	0	0	0	12	10	8	2	0	0
MEH1	148	147	61	128	344	120	205	286	20	153	324	184	867	920	753	415	667	219
MEI4	58	247	87	155	231	64	195	165	136	140	205	82	312	166	213	139	192	117
MEI5	0	2	10	2	2	0	4	0	3	0	6	2	20	7	6	2	8	4
MEP1	654	1194	3623	641	1183	1109	727	1223	1190	714	1163	1242	840	736	591	933	1764	590
MEP2	1196	1381	1502	1119	738	805	1574	659	855	1431	783	946	3073	2083	2138	1739	1525	687
MEP3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET1	6508	5930	10591	6023	5044	5538	5455	3529	5122	6236	5046	8018	3930	3147	4344	6063	5458	4521
MET10	420	731	1041	408	626	574	340	307	599	451	624	982	671	500	539	472	773	358
MET12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MET14	425	71	6	246	175	70	63	49	10	218	208	93	738	466	525	147	141	33
MET17	756	1013	1096	1049	1055	466	1179	850	503	1150	995	704	1917	1009	1570	1394	956	526
MET18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET2	2302	1925	3573	2296	1843	1701	2064	1490	1666	2222	1767	2257	4675	2970	3269	2075	2080	1216
MET28	532	290	611	562	339	281	666	376	260	601	314	363	2554	1932	1949	568	602	295
MET3	2337	1555	1541	2188	1321	1230	2028	1298	1072	2358	1397	1591	2397	1552	2092	1866	1664	717
MET32	792	779	1024	606	757	543	815	673	789	714	622	743	1201	837	804	639	874	390
MET5	31242	32723	148309	25738	24051	71438	31551	28277	79546	29960	25117	118118	6748	4705	8951	14835	17049	21157
MET6	0	2	10	0	39	13	0	31	8	1	34	2	288	211	257	61	56	21
MET8	609	463	206	290	148	152	335	237	150	286	184	211	1022	740	869	239	235	143
MEU1	13	75	118	62	64	66	88	82	120	40	77	95	667	527	421	117	120	72
MEX67	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFA1	236	93	278	1894	1379	733	121	156	35	1921	1243	1362	3560	2318	3080	1761	1992	861
MFA2	21	49	158	68	80	87	80	44	97	133	131	215	399	239	301	128	84	53
MFB1	219	80	257	187	161	105	157	80	121	319	229	104	393	350	320	389	664	247
MFG1	370	124	159	222	146	65	204	152	55	341	150	79	1123	849	847	241	258	124
MFT1	1	523	2	0	361	2	2	558	1	4	360	1	113	140	119	28	83	23
MGA2	1910	725	389	397	245	123	395	268	170	519	318	121	409	485	345	317	455	209
MGL2	58	200	90	82	109	78	72	307	250	107	112	173	754	631	580	159	174	70
MGM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
MGP12	2836	1787	2983	1372	1405	1965	1616	1268	1789	1556	1660	2213	3451	2018	2403	2084	1935	1012
MGR1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MGR2	60	34	16	42	29	10	66	79	10	65	38	4	295	278	200	57	109	30
MGR3	0	0	0	0	4	15	0	11	31	1	1	30	158	170	99	21	34	2
MGS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MGT1	59	39	31	14	41	24	16	108	16	13	27	53	315	180	208	63	76	28
MHF1	3592	3274	4690	4362	3282	2568	3840	2441	2404	4707	3181	3590	5213	3218	4664	5011	4282	2213
MHF2	35	14	86	976	793	265	30	6	22	734	680	928	822	474	698	718	711	643
MHO1	521	136	386	92	149	147	220	165	123	181	199	191	871	620	668	198	209	71
MHP1	132	337	444	158	191	138	202	168	171	193	177	208	520	416	444	196	145	65
MHR1	0	64	76	1	12	3	2	32	12	3	15	14	219	344	138	44	52	12
MHT1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2
MIC10	177	109	541	179	214	127	237	270	234	310	183	208	936	799	633	242	224	92
MIC12	21	68	332	42	139	34	55	67	38	49	103	126	461	350	307	105	96	32
MIC19	824	1092	1695	628	868	542	644	887	599	731	857	796	955	694	664	837	1105	486
MIC27	29	65	85	18	61	28	36	82	28	24	50	82	34	34	32	34	66	36
MIC60	55	43	0	56	65	10	86	43	4	65	68	14	465	452	215	174	172	45
MIG2	93	65	62	29	42	54	144	72	39	48	30	72	485	348	335	110	89	52
MIG3	4394	2975	6662	2562	2556	3224	2993	1740	2979	3137	2315	4463	7343	5014	5688	3778	3265	1710
MIH1	1156	1021	1240	1110	1284	760	849	708	393	1231	1230	1130	1747	1464	1617	1004	1300	623
MIL1	982	2385	2190	1355	1271	1151	1304	837	1050	1541	1164	1678	3266	2319	2226	1736	1816	972
MIN10	0	0	10	0	0	0	4	6	11	0	2	19	58	57	46	17	21	20
MIN3	846	302	482	423	248	262	446	286	126	578	190	466	2105	1593	1507	594	624	241
MIN4	47	59	190	1122	1297	1162	19	35	30	972	1314	2506	2080	1679	1685	1427	1630	732
MIN6	17511	14453	25935	19471	15245	13024	17089	10938	12868	20649	14521	17422	21414	12852	18474	23518	17470	8274
MIP6	2	0	11	2	0	2	4	0	0	2	4	4	2	4	3	8	2	11
MIR1	0	0	2	0	0	0	0	0	0	0	0	0	136	202	98	18	50	20
MIS1	73	144	232	104	89	99	91	57	69	129	82	160	1137	1190	939	213	329	138
MIX14	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
MIX23	376	60	204	245	114	69	176	53	51	215	79	107	738	588	514	147	127	69
MKC7	107	983	582	450	619	271	537	473	354	395	644	436	1262	1057	1066	1098	1288	441
MKK1	0	3	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MKK2	728	660	837	502	571	582	502	662	464	587	502	582	1130	906	816	546	669	379
MKS1	285	6	56	27	31	19	38	66	2	42	46	20	351	321	324	87	118	36
MKT1	56394	43623	185209	39016	33485	88654	49036	41878	97669	42118	37139	142415	6557	4655	8912	15344	17487	20872
MLF3	6332	5175	9538	4821	4132	4426	4074	2982	4197	5368	3613	6933	2824	2161	2991	5419	4661	3471
MLH1	26	19	0	10	81	75	87	119	144	37	103	70	739	512	446	231	238	101
MLH3	1221	1078	1181	1105	938	873	1009	509	739	1256	905	1178	2268	1564	1838	1331	1139	631
MLO1	1447	958	1629	967	628	613	1349	694	736	1091	605	775	2204	1600	1709	826	705	304
MLO127	35588	35775	74034	32256	27043	29742	24167	18596	28440	33870	26272	49361	16151	11142	17505	34330	28911	23062
MLP1	189	167	83	57	66	90	115	85	125	79	89	172	366	310	289	114	106	43
MME1	319	447	449	81	486	277	124	556	573	118	459	403	760	710	733	668	826	298
MMF1	6	2	31	235	85	175	4	4	17	243	75	445	157	142	157	178	220	62
MMM1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MMO1	6	13	32	23	4	9	23	14	14	25	19	35	39	20	37	34	19	24
MMP1	57	74	371	94	115	119	170	174	56	157	117	158	1124	877	769	190	220	123
MMR1	0	0	55	6	23	4	1	12	21	17	12	23	296	290	251	65	71	32
MMS21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMS4	80	10	283	39	14	65	84	2	94	49	9	18	298	218	244	59	101	39
MMT1	89	123	876	98	54	22	124	45	41	138	64	30	437	302	349	102	138	42
MMT2	2781	845	2333	766	471	620	1220	553	629	995	420	830	2533	1483	1904	1024	743	378
MNE1	0	0	0	16	0	0	0	0	0	6	0	2	11	12	2	4	0	1
MNL2	28	20	69	20	48	2	27	30	2	36	17	26	129	146	108	21	41	14
MNN1	778	286	841	341	318	285	500	310	301	365	306	295	1763	1398	1407	528	450	153
MNN10	0	20	69	0	13	13	0	31	15	0	18	38	132	230	100	53	120	68
MNN14	509	898	1225	574	551	391	614	318	418	660	529	739	1544	1053	1259	732	674	293
MNN4	59	430	1009	35	461	426	46	317	470	65	416	611	344	302	179	240	616	265
MNN5	101	412	347	101	227	59	286	290	78	164	215	128	738	542	656	236	218	113
MNR2	298	200	246	264	141	78	539	49	60	305	174	100	1020	840	787	288	303	68
MNS1	52	94	145	183	141	165	137	152	122	168	141	141	773	699	585	178	206	65
MNT2	375	911	1017	639	457	488	769	332	389	685	343	620	2563	2074	2072	564	590	322
MNT3	35	69	110	1009	1326	507	11	13	4	1093	1076	1066	1690	1308	1514	1193	1205	442
MNT4	10601	8534	19654	10522	6616	8902	9675	5193	8853	11224	6462	15525	5119	3880	5230	9960	8796	7109
MOG1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MON1	213	175	255	15	165	54	40	119	112	46	157	133	208	204	105	105	300	139
MON2	1	24	29	9	64	42	21	7	26	22	79	31	646	495	358	117	145	51
MOT3	11	28	32	556	517	270	6	1	3	403	398	640	2394	1615	1910	1146	855	492
MPA43	327	121	80	408	116	50	302	67	73	417	99	47	648	530	585	145	158	78
MPC2	67	98	27	44	132	28	32	74	8	70	94	27	343	307	224	73	127	31
MPC54	105	20	18	70	164	39	158	156	41	92	204	77	612	440	443	178	152	68
MPD1	214	665	134	246	360	185	225	550	142	287	439	255	1123	860	901	291	299	140
MPD2	1951	1833	2496	1548	1519	1284	1539	1650	1216	1744	1474	1852	2766	1744	2546	2843	1939	967
MPE1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
MPH1	738	609	435	774	775	343	615	404	216	773	780	508	1082	648	1026	1052	898	603
MPM1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MPP6	0	41	0	15	22	6	12	30	5	21	41	4	94	64	85	12	16	12
MPS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MRC1	0	9	59	11	38	22	15	38	0	20	49	28	469	337	285	95	99	56
MRE11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MRH1	403	768	1194	575	565	281	763	398	242	547	524	437	1943	1304	1581	607	621	310
MRI1	2335	1051	2486	6394	5611	2814	2429	1137	1534	7053	5108	5358	8721	6279	7285	6007	5765	2588
MRK1	55	36	90	1296	1116	529	21	9	21	1308	951	1219	2374	1725	2085	1490	1315	579
MRL1	473	395	838	393	285	329	551	299	290	409	284	486	1944	1470	1616	565	508	212
MRM1	0	2	0	0	10	0	0	19	0	0	14	0	20	24	6	0	3	0
MRM2	2	2	7	5	2	2	0	0	0	8	2	3	64	58	32	13	23	2
MRN1	89	187	185	51	199	121	77	142	104	83	222	114	376	536	286	238	389	125
MRP13	1086	1045	3011	893	1291	957	782	840	1148	860	1441	2151	1273	792	1136	1649	2010	1048
MRP17	0	0	0	0	0	0	0	0	0	0	0	0	12	27	14	2	0	0
MRP35	481	677	973	321	588	420	235	352	451	345	716	541	510	400	446	498	655	445
MRP49	14	16	99	13	16	55	88	8	108	26	35	70	359	564	304	45	93	36
MRP51	0	0	0	0	0	0	0	0	0	0	0	0	12	2	3	0	6	2
MRP7	0	0	0	0	2	0	0	0	1	0	0	0	45	54	9	2	15	6
MRP8	966	126	450	497	196	367	855	49	315	727	164	590	826	547	638	641	540	301
MRPL10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MRPL11	75	0	11	76	4	4	46	0	16	84	0	7	168	214	126	21	53	15
MRPL13	1	2	0	22	52	1	0	9	0	14	17	0	77	124	51	9	18	4
MRPL15	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	2	2	0
MRPL17	2	0	0	22	1	16	0	1	6	24	0	6	79	97	42	13	13	4
MRPL20	0	10	2	3	5	6	0	0	84	3	7	0	142	121	82	18	23	4
MRPL23	0	0	0	7	0	0	3	0	1	18	1	1	41	35	16	5	15	0
MRPL25	0	0	0	0	0	0	0	0	0	2	0	0	1	14	3	0	6	0
MRPL27	0	0	1	0	0	2	0	0	1	0	0	2	72	116	80	12	21	6
MRPL32	67	1	0	11	0	0	20	0	0	18	0	0	24	52	19	5	0	2
MRPL33	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0
MRPL37	0	1	0	2	0	0	0	0	0	8	0	9	60	47	12	10	6	4
MRPL38	0	0	0	0	0	0	0	0	0	0	0	0	8	8	3	0	2	0
MRPL39	35	214	90	76	223	59	132	177	90	114	191	81	1341	1061	918	192	291	87
MRPL4	0	0	0	0	0	0	0	0	0	0	0	0	11	18	6	2	2	2
MRPL40	0	3	0	0	9	0	0	4	0	0	8	0	18	17	8	6	6	2
MRPL44	573	319	312	168	254	112	227	402	201	265	244	146	1214	1033	899	360	369	144
MRPL49	0	0	0	0	0	2	0	0	0	0	0	0	10	20	13	0	3	0
MRPL50	2715	2860	7252	1792	1666	2293	1493	1053	1786	2226	1771	3592	1695	1153	1806	2523	2516	1880
MRPL51	0	0	0	0	0	0	0	0	0	0	0	0	12	4	4	0	0	0
MRPL8	0	0	0	0	0	0	0	0	0	0	0	0	19	8	4	0	2	0
MRPS35	0	0	2	0	0	0	0	0	57	2	0	44	92	68	56	4	8	6
MRPS5	0	0	0	0	0	0	0	0	0	0	0	0	14	18	4	3	8	0
MRPS9	3	0	1	0	1	0	1	0	0	0	0	0	1016	695	613	441	395	157
MRS2	88	10	1	18	21	0	2	24	1	40	11	0	132	148	101	27	23	6
MRS3	3126	2558	4830	3100	2971	2882	2695	1537	2214	3376	2548	3614	2316	1496	2102	3485	3042	1516
MRS4	8632	7884	25101	10563	7716	10304	6959	4169	9395	11138	7128	16962	4976	3559	5623	11072	9637	8923
MRX12	400	257	381	395	235	246	671	184	208	415	214	249	1375	861	987	350	245	164
MRX15	158	67	78	108	75	40	58	68	86	98	74	25	432	272	316	109	115	24
MRX18	66	18	4	73	28	12	52	47	12	75	32	14	263	189	162	50	53	40
MRX19	65	50	107	43	35	61	44	37	63	61	66	218	510	477	354	100	127	86
MRX21	29	174	249	31	133	85	23	222	131	42	170	112	116	51	57	57	144	66
MRX3	98	10	175	66	24	31	57	113	17	82	31	26	532	407	402	103	78	59
MRX4	318	216	325	340	143	96	533	337	238	415	230	226	798	646	638	192	194	64
MRX6	350	339	37	183	184	57	288	323	34	244	159	50	551	468	486	132	171	77
MRX8	32	21	29	37	9	14	44	27	26	34	17	19	79	55	68	51	39	16
MRX9	73	215	91	47	68	22	103	109	0	67	112	32	440	376	362	126	125	54
MSA2	517	314	674	349	198	205	542	181	151	365	201	250	2025	1409	1543	466	498	208
MSB2	234	108	8	155	41	27	153	51	50	117	39	45	347	257	241	70	63	22
MSB4	63	78	258	107	53	70	14	57	36	117	26	52	298	299	284	94	100	45
MSC1	70	92	2	32	165	80	26	93	0	50	110	111	354	213	265	115	135	66
MSC2	411	108	189	284	91	118	245	27	126	345	114	169	656	503	541	209	183	74
MSC3	32	75	3	47	48	19	109	47	40	39	61	52	267	210	243	83	53	29
MSC6	171	133	139	48	27	58	50	75	95	79	46	81	484	367	290	63	91	47
MSC7	104	38	155	66	33	24	61	27	58	67	53	70	98	94	107	101	101	74
MSE1	0	0	0	0	0	0	0	0	0	0	0	0	16	19	9	0	9	0
MSF1	0	0	2	0	0	0	0	0	0	0	0	0	7	18	10	6	2	0
MSG5	145	93	47	23	47	19	35	12	7	54	32	49	419	287	310	104	80	63
MSH2	263365	169929	170557	495923	320450	84551	228466	113568	71986	428664	285203	214506	3102	3588	3324	252915	266202	83239
MSH4	662	851	831	295	419	441	467	548	396	371	466	652	951	820	544	560	741	313
MSH5	6809	8646	16669	7479	6500	7492	5805	4753	7115	8588	6092	12158	4025	2979	4376	7594	6707	4821
MSH6	1366	2516	2769	907	2177	1864	797	1416	1564	1096	2126	2497	1994	1860	1378	1559	2835	1067
MSK1	0	0	0	0	0	0	0	0	0	0	0	0	6	2	4	0	0	0
MSL1	14	4	4	388	142	61	10	2	2	435	162	160	325	257	314	225	219	122
MSM1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0
MSN1	334	122	239	137	81	37	190	22	70	198	101	36	624	551	424	111	109	61
MSN4	125	109	127	63	49	189	68	29	241	120	68	289	739	550	639	228	191	75
MSN5	2	0	1	114	1	6	2	0	1	74	0	1	308	368	237	35	70	18
MSO1	28	130	10	49	21	37	81	13	92	44	17	75	440	343	337	86	103	44
MSP1	567	1608	1362	945	1249	756	671	836	875	922	974	1032	1107	787	913	1075	1519	680
MSR1	4	0	0	0	2	0	0	0	0	0	4	0	3	2	0	0	0	0
MSS1	24	4	10	14	32	8	57	22	24	8	33	19	213	84	107	57	37	16
MSS11	25	92	135	112	46	65	139	80	86	67	93	64	618	464	473	122	138	58
MSS116	0	0	0	0	0	0	0	0	0	0	0	0	21	12	6	0	0	0
MSS2	0	0	0	0	0	0	0	0	0	0	0	0	16	20	2	0	2	0
MSS51	0	0	0	0	0	0	0	0	0	0	0	0	19	17	2	2	2	0
MST1	0	237	0	2	22	0	0	77	0	0	14	2	40	47	32	8	12	8
MSW1	25	123	47	39	101	42	16	53	46	54	72	147	696	687	389	98	128	62
MTC1	17	8	13	136	58	31	2	1	0	146	63	79	278	193	248	104	80	70
MTC2	69	8	70	31	9	6	24	0	31	8	2	0	98	87	62	6	16	12
MTC4	368	155	0	92	42	18	138	112	83	126	70	40	578	365	416	67	103	71
MTC5	46	8	28	73	26	25	42	0	31	47	33	10	305	348	226	53	77	15
MTC6	675	729	1097	554	586	494	827	644	607	666	745	740	1356	951	1101	792	551	311
MTC7	32	0	35	20	17	11	2	21	28	18	24	11	338	202	205	71	72	20
MTD1	710	3025	2570	855	1528	1293	1030	1568	1678	881	1433	1688	2372	2525	1613	1729	3358	983
MTE1	0	0	7	15	1	4	34	0	10	32	0	10	70	56	58	24	18	6
MTF1	0	0	0	0	0	0	0	0	0	1	0	0	11	21	10	0	14	0
MTF2	0	0	0	0	0	0	0	0	0	0	0	0	12	15	13	0	6	2
MTG1	15	6	84	2	32	4	8	2	2	8	25	24	230	212	140	29	71	15
MTH1	58	63	66	1579	1502	611	71	24	20	1602	1072	1544	3364	2555	2926	1904	1950	984
MTL1	646	224	123	198	188	140	338	151	195	353	231	139	904	726	675	268	237	86
MTM1	5	29	11	15	95	6	14	42	18	13	91	5	428	792	254	56	165	26
MTO1	847	37	119	541	485	213	425	74	105	738	403	608	1170	1029	1032	514	636	248
MTQ1	232	332	121	135	136	80	281	252	96	157	130	38	1181	945	910	269	261	123
MTR2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MTR4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MUB1	0	0	58	1	4	22	1	0	37	9	3	49	202	196	174	36	40	18
MUD1	311	375	139	304	262	300	551	191	227	362	222	350	1074	828	758	254	274	120
MUD2	1147	305	1094	406	211	267	1015	379	377	563	203	395	2609	2019	2072	497	567	319
MUK1	366	1445	1917	301	1076	688	660	1358	654	419	1096	879	309	341	219	345	1289	598
MUM2	0	6	13	16	4	10	2	0	6	8	2	12	2	6	4	10	2	2
MUM3	78	263	169	101	164	134	94	157	145	102	142	186	673	524	480	141	200	69
MUP1	18	11	0	55	4	0	38	0	1	48	8	0	97	116	115	22	58	9
MUP3	36	16	64	26	34	22	10	12	13	20	29	64	60	46	44	34	42	27
MUS81	146	148	166	66	44	42	167	73	32	60	66	85	499	475	370	118	134	56
MVB12	5	66	25	45	50	30	36	76	17	58	42	19	185	104	179	61	72	12
MVP1	24	27	294	71	45	52	56	67	77	91	33	51	256	212	205	73	72	43
MXR1	0	13	85	0	8	5	0	0	46	3	2	15	56	32	46	6	18	7
MYG1	12	37	28	40	108	22	18	40	25	66	98	17	1246	1182	864	268	344	113
MYO2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MYO3	339	125	456	249	261	119	185	96	97	258	155	380	416	210	327	322	284	259
MYO4	1004	1492	2313	781	1495	878	898	1780	1006	962	1500	1156	1565	1290	1230	1220	1621	674
MYO5	44	59	8	29	5	21	47	15	34	31	14	4	395	242	347	86	67	31
MZM1	136	103	110	185	100	72	132	60	65	228	87	167	1137	1066	879	158	238	101
NAB6	40	239	33	69	187	34	133	156	17	104	117	110	345	286	250	93	90	31
NAM2	0	0	0	0	0	0	0	0	0	0	0	0	29	28	17	6	14	6
NAM7	90	119	337	125	201	139	27	38	299	138	166	141	496	378	331	204	184	61
NAM8	223	543	734	203	403	438	346	386	524	314	420	544	484	307	274	321	659	251
NAP1	162	258	272	65	135	115	190	263	223	136	161	142	1051	722	801	242	229	100
NAS2	17361	14508	27090	13605	10880	11991	11499	7100	11560	15063	11082	22763	7747	5674	7924	14628	13553	10024
NAT3	0	0	0	6	0	2	0	0	0	0	0	6	38	69	20	6	27	0
NAT4	838	638	716	385	239	145	756	214	169	511	170	162	932	511	674	252	220	147
