gene_id	go_term
YDR260C	GO:0065003
YDR260C	GO:0065007
YDR260C	GO:0070590
YDR260C	GO:0070591
YDR260C	GO:0070647
YDR260C	GO:0070726
YDR260C	GO:0071554
YDR260C	GO:0071555
YDR260C	GO:0071704
YDR260C	GO:0071840
YDR260C	GO:0071852
YDR260C	GO:0071940
YDR260C	GO:0098813
YDR260C	GO:0110165
YDR260C	GO:0140096
YDR260C	GO:0140513
YDR260C	GO:0140535
YDR260C	GO:1901564
YDR260C	GO:1901987
YDR260C	GO:1901990
YDR260C	GO:1902099
YDR260C	GO:1902494
YDR260C	GO:1903046
YDR260C	GO:1903047
YDR260C	GO:1904824
YDR260C	GO:1990234
YDR261C	GO:0000272
YDR261C	GO:0003674
YDR261C	GO:0003824
YDR261C	GO:0004338
YDR261C	GO:0004553
YDR261C	GO:0005575
YDR261C	GO:0005576
YDR261C	GO:0005618
YDR261C	GO:0005886
YDR261C	GO:0005975
YDR261C	GO:0005976
YDR261C	GO:0008150
YDR261C	GO:0008152
YDR261C	GO:0008422
YDR261C	GO:0009056
YDR261C	GO:0009057
YDR261C	GO:0009251
YDR261C	GO:0009277
YDR261C	GO:0009986
YDR261C	GO:0009987
YDR261C	GO:0015926
YDR261C	GO:0016020
YDR261C	GO:0016043
YDR261C	GO:0016052
YDR261C	GO:0016787
YDR261C	GO:0016798
YDR261C	GO:0030312
YDR261C	GO:0031505
YDR261C	GO:0043170
YDR261C	GO:0044042
YDR261C	GO:0044238
YDR261C	GO:0045229
YDR261C	GO:0071554
YDR261C	GO:0071555
YDR261C	GO:0071704
YDR261C	GO:0071840
YDR261C	GO:0071852
YDR261C	GO:0071944
YDR261C	GO:0098552
YDR261C	GO:0110165
YDR261C	GO:1901575
YDR261C-C	GO:0000943
YDR261C-C	GO:0003674
YDR261C-C	GO:0003676
YDR261C-C	GO:0003723
YDR261C-C	GO:0005488
YDR261C-C	GO:0005575
YDR261C-C	GO:0005622
YDR261C-C	GO:0005634
YDR261C-C	GO:0005737
YDR261C-C	GO:0008150
YDR261C-C	GO:0009987
YDR261C-C	GO:0032196
YDR261C-C	GO:0032197
YDR261C-C	GO:0043226
YDR261C-C	GO:0043227
YDR261C-C	GO:0043229
YDR261C-C	GO:0043231
YDR261C-C	GO:0097159
YDR261C-C	GO:0110165
YDR261C-D	GO:0000166
YDR261C-D	GO:0000943
YDR261C-D	GO:0003674
YDR261C-D	GO:0003676
YDR261C-D	GO:0003677
YDR261C-D	GO:0003723
YDR261C-D	GO:0003824
YDR261C-D	GO:0003887
YDR261C-D	GO:0003964
YDR261C-D	GO:0004175
YDR261C-D	GO:0004190
YDR261C-D	GO:0004518
YDR261C-D	GO:0004519
YDR261C-D	GO:0004521
YDR261C-D	GO:0004523
YDR261C-D	GO:0004540
YDR261C-D	GO:0005488
YDR261C-D	GO:0005524
YDR261C-D	GO:0005575
YDR261C-D	GO:0005622
YDR261C-D	GO:0005634
YDR261C-D	GO:0005737
YDR261C-D	GO:0006139
YDR261C-D	GO:0006259
YDR261C-D	GO:0006278
YDR261C-D	GO:0006310
YDR261C-D	GO:0006508
YDR261C-D	GO:0006725
YDR261C-D	GO:0006807
YDR261C-D	GO:0008150
YDR261C-D	GO:0008152
YDR261C-D	GO:0008233
YDR261C-D	GO:0008270
YDR261C-D	GO:0009058
YDR261C-D	GO:0009059
YDR261C-D	GO:0009987
YDR261C-D	GO:0015074
YDR261C-D	GO:0016740
YDR261C-D	GO:0016772
YDR261C-D	GO:0016779
YDR261C-D	GO:0016787
YDR261C-D	GO:0016788
YDR261C-D	GO:0016891
YDR261C-D	GO:0016893
YDR261C-D	GO:0017076
YDR261C-D	GO:0018130
YDR261C-D	GO:0019438
YDR261C-D	GO:0019538
YDR261C-D	GO:0030554
YDR261C-D	GO:0032196
YDR261C-D	GO:0032197
YDR261C-D	GO:0032553
YDR261C-D	GO:0032555
YDR261C-D	GO:0032559
YDR261C-D	GO:0034061
YDR261C-D	GO:0034641
YDR261C-D	GO:0034654
YDR261C-D	GO:0035639
YDR261C-D	GO:0036094
YDR261C-D	GO:0043167
YDR261C-D	GO:0043168
YDR261C-D	GO:0043169
YDR261C-D	GO:0043170
YDR261C-D	GO:0043226
YDR261C-D	GO:0043227
YDR261C-D	GO:0043229
YDR261C-D	GO:0043231
YDR261C-D	GO:0044237
YDR261C-D	GO:0044238
YDR261C-D	GO:0044249
YDR261C-D	GO:0044271
YDR261C-D	GO:0046483
YDR261C-D	GO:0046872
YDR261C-D	GO:0046914
YDR261C-D	GO:0070001
YDR261C-D	GO:0071704
YDR261C-D	GO:0071897
YDR261C-D	GO:0090304
YDR261C-D	GO:0097159
YDR261C-D	GO:0097367
YDR261C-D	GO:0110165
YDR261C-D	GO:0140096
YDR261C-D	GO:0140097
YDR261C-D	GO:0140098
YDR261C-D	GO:0140640
YDR261C-D	GO:1901265
YDR261C-D	GO:1901360
YDR261C-D	GO:1901362
YDR261C-D	GO:1901363
YDR261C-D	GO:1901564
YDR261C-D	GO:1901576
YDR261W-A	GO:0000943
YDR261W-A	GO:0003674
YDR261W-A	GO:0003676
YDR261W-A	GO:0003723
YDR261W-A	GO:0005488
YDR261W-A	GO:0005575
YDR261W-A	GO:0005622
YDR261W-A	GO:0005634
YDR261W-A	GO:0005737
YDR261W-A	GO:0008150
YDR261W-A	GO:0009987
YDR261W-A	GO:0032196
YDR261W-A	GO:0032197
YDR261W-A	GO:0043226
YDR261W-A	GO:0043227
YDR261W-A	GO:0043229
YDR261W-A	GO:0043231
YDR261W-A	GO:0097159
YDR261W-A	GO:0110165
YDR261W-B	GO:0000166
YDR261W-B	GO:0000943
YDR261W-B	GO:0003674
YDR261W-B	GO:0003676
YDR261W-B	GO:0003677
YDR261W-B	GO:0003723
YDR261W-B	GO:0003824
YDR261W-B	GO:0003887
YDR261W-B	GO:0003964
YDR261W-B	GO:0004175
YDR261W-B	GO:0004190
YDR261W-B	GO:0004518
YDR261W-B	GO:0004519
YDR261W-B	GO:0004521
YDR261W-B	GO:0004523
YDR261W-B	GO:0004540
YDR261W-B	GO:0005488
YDR261W-B	GO:0005524
YDR261W-B	GO:0005575
YDR261W-B	GO:0005622
YDR261W-B	GO:0005634
YDR261W-B	GO:0005737
YDR261W-B	GO:0006139
YDR261W-B	GO:0006259
YDR261W-B	GO:0006278
YDR261W-B	GO:0006310
YDR261W-B	GO:0006508
YDR261W-B	GO:0006725
YDR261W-B	GO:0006807
YDR261W-B	GO:0008150
YDR261W-B	GO:0008152
YDR261W-B	GO:0008233
YDR261W-B	GO:0008270
YDR261W-B	GO:0009058
YDR261W-B	GO:0009059
YDR261W-B	GO:0009987
YDR261W-B	GO:0015074
YDR261W-B	GO:0016740
YDR261W-B	GO:0016772
YDR261W-B	GO:0016779
YDR261W-B	GO:0016787
YDR261W-B	GO:0016788
YDR261W-B	GO:0016891
YDR261W-B	GO:0016893
YDR261W-B	GO:0017076
YDR261W-B	GO:0018130
YDR261W-B	GO:0019438
YDR261W-B	GO:0019538
YDR261W-B	GO:0030554
YDR261W-B	GO:0032196
YDR261W-B	GO:0032197
YDR261W-B	GO:0032553
YDR261W-B	GO:0032555
YDR261W-B	GO:0032559
YDR261W-B	GO:0034061
YDR261W-B	GO:0034641
YDR261W-B	GO:0034654
YDR261W-B	GO:0035639
YDR261W-B	GO:0036094
YDR261W-B	GO:0043167
YDR261W-B	GO:0043168
YDR261W-B	GO:0043169
YDR261W-B	GO:0043170
YDR261W-B	GO:0043226
YDR261W-B	GO:0043227
YDR261W-B	GO:0043229
YDR261W-B	GO:0043231
YDR261W-B	GO:0044237
YDR261W-B	GO:0044238
YDR261W-B	GO:0044249
YDR261W-B	GO:0044271
YDR261W-B	GO:0046483
YDR261W-B	GO:0046872
YDR261W-B	GO:0046914
YDR261W-B	GO:0070001
YDR261W-B	GO:0071704
YDR261W-B	GO:0071897
YDR261W-B	GO:0090304
YDR261W-B	GO:0097159
YDR261W-B	GO:0097367
YDR261W-B	GO:0110165
YDR261W-B	GO:0140096
YDR261W-B	GO:0140097
YDR261W-B	GO:0140098
YDR261W-B	GO:0140640
YDR261W-B	GO:1901265
YDR261W-B	GO:1901360
YDR261W-B	GO:1901362
YDR261W-B	GO:1901363
YDR261W-B	GO:1901564
YDR261W-B	GO:1901576
YDR262W	GO:0000322
YDR262W	GO:0000323
YDR262W	GO:0000324
YDR262W	GO:0003674
YDR262W	GO:0005575
YDR262W	GO:0005622
YDR262W	GO:0005737
YDR262W	GO:0005773
YDR262W	GO:0008150
YDR262W	GO:0043226
YDR262W	GO:0043227
YDR262W	GO:0043229
YDR262W	GO:0043231
YDR262W	GO:0110165
YDR263C	GO:0000729
YDR263C	GO:0003674
YDR263C	GO:0003676
YDR263C	GO:0003677
YDR263C	GO:0003824
YDR263C	GO:0004518
YDR263C	GO:0004519
YDR263C	GO:0004520
YDR263C	GO:0004527
YDR263C	GO:0004529
YDR263C	GO:0004536
YDR263C	GO:0005488
YDR263C	GO:0005575
YDR263C	GO:0005622
YDR263C	GO:0005634
YDR263C	GO:0005737
YDR263C	GO:0005739
YDR263C	GO:0006139
YDR263C	GO:0006259
YDR263C	GO:0006281
YDR263C	GO:0006298
YDR263C	GO:0006302
YDR263C	GO:0006310
YDR263C	GO:0006725
YDR263C	GO:0006807
YDR263C	GO:0006950
YDR263C	GO:0006974
YDR263C	GO:0008150
YDR263C	GO:0008152
YDR263C	GO:0008409
YDR263C	GO:0009987
YDR263C	GO:0016787
YDR263C	GO:0016788
YDR263C	GO:0016796
YDR263C	GO:0016888
YDR263C	GO:0016893
YDR263C	GO:0016895
YDR263C	GO:0017108
YDR263C	GO:0033554
YDR263C	GO:0034641
YDR263C	GO:0035312
YDR263C	GO:0036094
YDR263C	GO:0043167
YDR263C	GO:0043169
YDR263C	GO:0043170
YDR263C	GO:0043226
YDR263C	GO:0043227
YDR263C	GO:0043229
YDR263C	GO:0043231
YDR263C	GO:0044237
YDR263C	GO:0044238
YDR263C	GO:0046483
YDR263C	GO:0046872
YDR263C	GO:0048256
YDR263C	GO:0050896
YDR263C	GO:0051716
YDR263C	GO:0071704
YDR263C	GO:0090304
YDR263C	GO:0097159
YDR263C	GO:0110165
YDR263C	GO:0140097
YDR263C	GO:0140640
YDR263C	GO:1901360
YDR264C	GO:0000003
YDR264C	GO:0000139
YDR264C	GO:0000747
YDR264C	GO:0000749
YDR264C	GO:0000750
YDR264C	GO:0003674
YDR264C	GO:0003824
YDR264C	GO:0005488
YDR264C	GO:0005575
YDR264C	GO:0005622
YDR264C	GO:0005737
YDR264C	GO:0005768
YDR264C	GO:0005769
YDR264C	GO:0005794
YDR264C	GO:0006497
YDR264C	GO:0006605
YDR264C	GO:0006612
YDR264C	GO:0006807
YDR264C	GO:0006810
YDR264C	GO:0006897
YDR264C	GO:0007154
YDR264C	GO:0007165
YDR264C	GO:0008104
YDR264C	GO:0008150
YDR264C	GO:0008152
YDR264C	GO:0008270
YDR264C	GO:0009058
YDR264C	GO:0009059
YDR264C	GO:0009966
YDR264C	GO:0009968
YDR264C	GO:0009987
YDR264C	GO:0010008
YDR264C	GO:0010033
YDR264C	GO:0010646
YDR264C	GO:0010648
YDR264C	GO:0010969
YDR264C	GO:0012505
YDR264C	GO:0012506
YDR264C	GO:0016020
YDR264C	GO:0016043
YDR264C	GO:0016192
YDR264C	GO:0016409
YDR264C	GO:0016417
YDR264C	GO:0016740
YDR264C	GO:0016746
YDR264C	GO:0016747
YDR264C	GO:0018345
YDR264C	GO:0019236
YDR264C	GO:0019538
YDR264C	GO:0019706
YDR264C	GO:0019707
YDR264C	GO:0019953
YDR264C	GO:0022414
YDR264C	GO:0023051
YDR264C	GO:0023052
YDR264C	GO:0023057
YDR264C	GO:0030100
YDR264C	GO:0030659
YDR264C	GO:0031090
YDR264C	GO:0031137
YDR264C	GO:0031139
YDR264C	GO:0031410
YDR264C	GO:0031683
YDR264C	GO:0031901
YDR264C	GO:0031982
YDR264C	GO:0032005
YDR264C	GO:0032879
YDR264C	GO:0033036
YDR264C	GO:0036094
YDR264C	GO:0036211
YDR264C	GO:0042157
YDR264C	GO:0042158
YDR264C	GO:0042221
YDR264C	GO:0043167
YDR264C	GO:0043169
YDR264C	GO:0043170
YDR264C	GO:0043226
YDR264C	GO:0043227
YDR264C	GO:0043229
YDR264C	GO:0043231
YDR264C	GO:0043412
YDR264C	GO:0043543
YDR264C	GO:0044237
YDR264C	GO:0044238
YDR264C	GO:0044249
YDR264C	GO:0044877
YDR264C	GO:0045184
YDR264C	GO:0046872
YDR264C	GO:0046914
YDR264C	GO:0048518
YDR264C	GO:0048519
YDR264C	GO:0048523
YDR264C	GO:0048583
YDR264C	GO:0048585
YDR264C	GO:0050789
YDR264C	GO:0050794
YDR264C	GO:0050896
YDR264C	GO:0051049
YDR264C	GO:0051128
YDR264C	GO:0051179
YDR264C	GO:0051234
YDR264C	GO:0051641
YDR264C	GO:0051668
YDR264C	GO:0051716
YDR264C	GO:0060238
YDR264C	GO:0060240
YDR264C	GO:0060627
YDR264C	GO:0065007
YDR264C	GO:0070727
YDR264C	GO:0070887
YDR264C	GO:0071310
YDR264C	GO:0071444
YDR264C	GO:0071704
YDR264C	GO:0071840
YDR264C	GO:0072657
YDR264C	GO:0090029
YDR264C	GO:0090150
YDR264C	GO:0097708
YDR264C	GO:0098588
YDR264C	GO:0098657
YDR264C	GO:0110165
YDR264C	GO:0140096
YDR264C	GO:1901564
YDR264C	GO:1901566
YDR264C	GO:1901576
YDR264C	GO:2000241
YDR264C	GO:2000242
YDR265W	GO:0000209
YDR265W	GO:0001881
YDR265W	GO:0003674
YDR265W	GO:0003824
YDR265W	GO:0004842
YDR265W	GO:0005488
YDR265W	GO:0005575
YDR265W	GO:0005622
YDR265W	GO:0005737
YDR265W	GO:0005777
YDR265W	GO:0005778
YDR265W	GO:0006508
YDR265W	GO:0006511
YDR265W	GO:0006515
YDR265W	GO:0006807
YDR265W	GO:0006810
YDR265W	GO:0006886
YDR265W	GO:0006996
YDR265W	GO:0007031
YDR265W	GO:0008104
YDR265W	GO:0008150
YDR265W	GO:0008152
YDR265W	GO:0008270
YDR265W	GO:0009056
YDR265W	GO:0009057
YDR265W	GO:0009987
YDR265W	GO:0010498
YDR265W	GO:0015031
YDR265W	GO:0015919
YDR265W	GO:0016020
YDR265W	GO:0016043
YDR265W	GO:0016558
YDR265W	GO:0016562
YDR265W	GO:0016567
YDR265W	GO:0016740
YDR265W	GO:0016746
YDR265W	GO:0016755
YDR265W	GO:0019538
YDR265W	GO:0019787
YDR265W	GO:0019941
YDR265W	GO:0030163
YDR265W	GO:0031090
YDR265W	GO:0031903
YDR265W	GO:0032446
YDR265W	GO:0032991
YDR265W	GO:0033036
YDR265W	GO:0033365
YDR265W	GO:0036094
YDR265W	GO:0036211
YDR265W	GO:0042579
YDR265W	GO:0043112
YDR265W	GO:0043161
YDR265W	GO:0043167
YDR265W	GO:0043169
YDR265W	GO:0043170
YDR265W	GO:0043226
YDR265W	GO:0043227
YDR265W	GO:0043229
YDR265W	GO:0043231
YDR265W	GO:0043412
YDR265W	GO:0043574
YDR265W	GO:0043632
YDR265W	GO:0043687
YDR265W	GO:0044238
YDR265W	GO:0044743
YDR265W	GO:0045184
YDR265W	GO:0046872
YDR265W	GO:0046907
YDR265W	GO:0046914
YDR265W	GO:0051179
YDR265W	GO:0051234
YDR265W	GO:0051603
YDR265W	GO:0051641
YDR265W	GO:0051649
YDR265W	GO:0055085
YDR265W	GO:0061630
YDR265W	GO:0061659
YDR265W	GO:0065002
YDR265W	GO:0070647
YDR265W	GO:0070727
YDR265W	GO:0071702
YDR265W	GO:0071704
YDR265W	GO:0071705
YDR265W	GO:0071806
YDR265W	GO:0071840
YDR265W	GO:0072594
YDR265W	GO:0072662
YDR265W	GO:0072663
YDR265W	GO:0098588
YDR265W	GO:0110165
YDR265W	GO:0140096
YDR265W	GO:1901564
YDR265W	GO:1901565
YDR265W	GO:1901575
YDR265W	GO:1990351
YDR265W	GO:1990429
YDR266C	GO:0000209
YDR266C	GO:0000956
YDR266C	GO:0003674
YDR266C	GO:0003824
YDR266C	GO:0004842
YDR266C	GO:0005488
YDR266C	GO:0005575
YDR266C	GO:0005622
YDR266C	GO:0005737
YDR266C	GO:0005829
YDR266C	GO:0005840
YDR266C	GO:0006139
YDR266C	GO:0006401
YDR266C	GO:0006402
YDR266C	GO:0006412
YDR266C	GO:0006414
YDR266C	GO:0006518
YDR266C	GO:0006725
YDR266C	GO:0006807
YDR266C	GO:0006996
YDR266C	GO:0008150
YDR266C	GO:0008152
YDR266C	GO:0008270
YDR266C	GO:0009056
YDR266C	GO:0009057
YDR266C	GO:0009058
YDR266C	GO:0009059
YDR266C	GO:0009889
YDR266C	GO:0009890
YDR266C	GO:0009892
YDR266C	GO:0009893
YDR266C	GO:0009894
YDR266C	GO:0009896
YDR266C	GO:0009987
YDR266C	GO:0010467
YDR266C	GO:0010468
YDR266C	GO:0010556
YDR266C	GO:0010558
YDR266C	GO:0010604
YDR266C	GO:0010605
YDR266C	GO:0010608
YDR266C	GO:0010629
YDR266C	GO:0016043
YDR266C	GO:0016070
YDR266C	GO:0016071
YDR266C	GO:0016072
YDR266C	GO:0016075
YDR266C	GO:0016567
YDR266C	GO:0016740
YDR266C	GO:0016746
YDR266C	GO:0016755
YDR266C	GO:0019219
YDR266C	GO:0019222
YDR266C	GO:0019439
YDR266C	GO:0019538
YDR266C	GO:0019787
YDR266C	GO:0022411
YDR266C	GO:0022626
YDR266C	GO:0030163
YDR266C	GO:0031323
YDR266C	GO:0031324
YDR266C	GO:0031325
YDR266C	GO:0031326
YDR266C	GO:0031327
YDR266C	GO:0031329
YDR266C	GO:0031331
YDR266C	GO:0032446
YDR266C	GO:0032790
YDR266C	GO:0034641
YDR266C	GO:0034655
YDR266C	GO:0034660
YDR266C	GO:0034661
YDR266C	GO:0036094
YDR266C	GO:0036205
YDR266C	GO:0036211
YDR266C	GO:0043021
YDR266C	GO:0043022
YDR266C	GO:0043043
YDR266C	GO:0043167
YDR266C	GO:0043169
YDR266C	GO:0043170
YDR266C	GO:0043226
YDR266C	GO:0043228
YDR266C	GO:0043229
YDR266C	GO:0043232
YDR266C	GO:0043412
YDR266C	GO:0043487
YDR266C	GO:0043488
YDR266C	GO:0043603
YDR266C	GO:0043604
YDR266C	GO:0043687
YDR266C	GO:0044237
YDR266C	GO:0044238
YDR266C	GO:0044248
YDR266C	GO:0044249
YDR266C	GO:0044270
YDR266C	GO:0044271
YDR266C	GO:0044877
YDR266C	GO:0045935
YDR266C	GO:0046483
YDR266C	GO:0046700
YDR266C	GO:0046872
YDR266C	GO:0046914
YDR266C	GO:0048518
YDR266C	GO:0048519
YDR266C	GO:0048522
YDR266C	GO:0048523
YDR266C	GO:0050779
YDR266C	GO:0050789
YDR266C	GO:0050794
YDR266C	GO:0051171
YDR266C	GO:0051173
YDR266C	GO:0051252
YDR266C	GO:0051254
YDR266C	GO:0060255
YDR266C	GO:0061013
YDR266C	GO:0061014
YDR266C	GO:0061157
YDR266C	GO:0061630
YDR266C	GO:0061659
YDR266C	GO:0065007
YDR266C	GO:0065008
YDR266C	GO:0070534
YDR266C	GO:0070647
YDR266C	GO:0070651
YDR266C	GO:0070966
YDR266C	GO:0071704
YDR266C	GO:0071840
YDR266C	GO:0072344
YDR266C	GO:0080090
YDR266C	GO:0090304
YDR266C	GO:0110165
YDR266C	GO:0140096
YDR266C	GO:0170011
YDR266C	GO:1901360
YDR266C	GO:1901361
YDR266C	GO:1901564
YDR266C	GO:1901565
YDR266C	GO:1901566
YDR266C	GO:1901575
YDR266C	GO:1901576
YDR266C	GO:1903008
YDR266C	GO:1903311
YDR266C	GO:1903313
YDR267C	GO:0002097
YDR267C	GO:0002098
YDR267C	GO:0003674
YDR267C	GO:0005575
YDR267C	GO:0005622
YDR267C	GO:0005634
YDR267C	GO:0005737
YDR267C	GO:0005829
YDR267C	GO:0006139
YDR267C	GO:0006396
YDR267C	GO:0006399
YDR267C	GO:0006400
YDR267C	GO:0006725
YDR267C	GO:0006807
YDR267C	GO:0008033
YDR267C	GO:0008150
YDR267C	GO:0008152
YDR267C	GO:0009058
YDR267C	GO:0009059
YDR267C	GO:0009451
YDR267C	GO:0009987
YDR267C	GO:0010467
YDR267C	GO:0016043
YDR267C	GO:0016070
YDR267C	GO:0016226
YDR267C	GO:0019538
YDR267C	GO:0022607
YDR267C	GO:0031163
YDR267C	GO:0032991
YDR267C	GO:0034470
YDR267C	GO:0034641
YDR267C	GO:0034660
YDR267C	GO:0043170
YDR267C	GO:0043226
YDR267C	GO:0043227
YDR267C	GO:0043229
YDR267C	GO:0043231
YDR267C	GO:0043412
YDR267C	GO:0044085
YDR267C	GO:0044237
YDR267C	GO:0044238
YDR267C	GO:0044249
YDR267C	GO:0046483
YDR267C	GO:0051604
YDR267C	GO:0071704
YDR267C	GO:0071840
YDR267C	GO:0090304
YDR267C	GO:0097361
YDR267C	GO:0097428
YDR267C	GO:0110165
YDR267C	GO:0140535
YDR267C	GO:1901360
YDR267C	GO:1901564
YDR267C	GO:1901576
YDR268W	GO:0000166
YDR268W	GO:0000959
YDR268W	GO:0003674
YDR268W	GO:0003824
YDR268W	GO:0004812
YDR268W	GO:0004830
YDR268W	GO:0005488
YDR268W	GO:0005524
YDR268W	GO:0005575
YDR268W	GO:0005622
YDR268W	GO:0005737
YDR268W	GO:0005739
YDR268W	GO:0005759
YDR268W	GO:0006139
YDR268W	GO:0006399
YDR268W	GO:0006412
YDR268W	GO:0006418
YDR268W	GO:0006436
YDR268W	GO:0006518
YDR268W	GO:0006520
YDR268W	GO:0006725
YDR268W	GO:0006807
YDR268W	GO:0008150
YDR268W	GO:0008152
YDR268W	GO:0009058
YDR268W	GO:0009059
YDR268W	GO:0009987
YDR268W	GO:0010467
YDR268W	GO:0016070
YDR268W	GO:0016874
YDR268W	GO:0016875
YDR268W	GO:0017076
YDR268W	GO:0019538
YDR268W	GO:0030554
YDR268W	GO:0031974
YDR268W	GO:0032543
YDR268W	GO:0032553
YDR268W	GO:0032555
YDR268W	GO:0032559
YDR268W	GO:0034641
YDR268W	GO:0034660
YDR268W	GO:0035639
YDR268W	GO:0036094
YDR268W	GO:0043038
YDR268W	GO:0043039
YDR268W	GO:0043043
YDR268W	GO:0043167
YDR268W	GO:0043168
YDR268W	GO:0043170
YDR268W	GO:0043226
YDR268W	GO:0043227
YDR268W	GO:0043229
YDR268W	GO:0043231
YDR268W	GO:0043233
YDR268W	GO:0043603
YDR268W	GO:0043604
YDR268W	GO:0044237
YDR268W	GO:0044238
YDR268W	GO:0044249
YDR268W	GO:0044271
YDR268W	GO:0046483
YDR268W	GO:0070013
YDR268W	GO:0070127
YDR268W	GO:0070183
YDR268W	GO:0071704
YDR268W	GO:0090304
YDR268W	GO:0097159
YDR268W	GO:0097367
YDR268W	GO:0110165
YDR268W	GO:0140053
YDR268W	GO:0140098
YDR268W	GO:0140101
YDR268W	GO:0140640
YDR268W	GO:1901265
YDR268W	GO:1901360
YDR268W	GO:1901363
YDR268W	GO:1901564
YDR268W	GO:1901566
YDR268W	GO:1901576
YDR269C	NA
YDR270W	GO:0000041
YDR270W	GO:0000166
YDR270W	GO:0003674
YDR270W	GO:0003824
YDR270W	GO:0005215
YDR270W	GO:0005375
YDR270W	GO:0005488
YDR270W	GO:0005507
YDR270W	GO:0005524
YDR270W	GO:0005575
YDR270W	GO:0005622
YDR270W	GO:0005737
YDR270W	GO:0005794
YDR270W	GO:0005798
YDR270W	GO:0006810
YDR270W	GO:0006811
YDR270W	GO:0006812
YDR270W	GO:0006825
YDR270W	GO:0006873
YDR270W	GO:0006879
YDR270W	GO:0008150
YDR270W	GO:0008324
YDR270W	GO:0009987
YDR270W	GO:0012505
YDR270W	GO:0012506
YDR270W	GO:0012510
YDR270W	GO:0015075
YDR270W	GO:0015318
YDR270W	GO:0015399
YDR270W	GO:0015662
YDR270W	GO:0016020
YDR270W	GO:0016462
YDR270W	GO:0016787
YDR270W	GO:0016817
YDR270W	GO:0016818
YDR270W	GO:0016887
YDR270W	GO:0017076
YDR270W	GO:0017111
YDR270W	GO:0019725
YDR270W	GO:0019829
YDR270W	GO:0022804
YDR270W	GO:0022853
YDR270W	GO:0022857
YDR270W	GO:0022890
YDR270W	GO:0030001
YDR270W	GO:0030003
YDR270W	GO:0030133
YDR270W	GO:0030135
YDR270W	GO:0030136
YDR270W	GO:0030140
YDR270W	GO:0030554
YDR270W	GO:0030658
YDR270W	GO:0030659
YDR270W	GO:0030660
YDR270W	GO:0030662
YDR270W	GO:0030665
YDR270W	GO:0031090
YDR270W	GO:0031410
YDR270W	GO:0031982
YDR270W	GO:0032553
YDR270W	GO:0032555
YDR270W	GO:0032559
YDR270W	GO:0034220
YDR270W	GO:0035434
YDR270W	GO:0035639
YDR270W	GO:0036094
YDR270W	GO:0042592
YDR270W	GO:0042626
YDR270W	GO:0043167
YDR270W	GO:0043168
YDR270W	GO:0043169
YDR270W	GO:0043226
YDR270W	GO:0043227
YDR270W	GO:0043229
YDR270W	GO:0043231
YDR270W	GO:0043682
YDR270W	GO:0046872
YDR270W	GO:0046873
YDR270W	GO:0046914
YDR270W	GO:0046915
YDR270W	GO:0048878
YDR270W	GO:0050801
YDR270W	GO:0051179
YDR270W	GO:0051234
YDR270W	GO:0055070
YDR270W	GO:0055080
YDR270W	GO:0055082
YDR270W	GO:0055085
YDR270W	GO:0060003
YDR270W	GO:0097159
YDR270W	GO:0097367
YDR270W	GO:0097708
YDR270W	GO:0098588
YDR270W	GO:0098655
YDR270W	GO:0098660
YDR270W	GO:0098662
YDR270W	GO:0098771
YDR270W	GO:0110165
YDR270W	GO:0140358
YDR270W	GO:0140581
YDR270W	GO:0140657
YDR270W	GO:1901265
YDR270W	GO:1901363
YDR271C	NA
YDR272W	GO:0003674
YDR272W	GO:0003824
YDR272W	GO:0004416
YDR272W	GO:0005488
YDR272W	GO:0005575
YDR272W	GO:0005622
YDR272W	GO:0005737
YDR272W	GO:0006081
YDR272W	GO:0006082
YDR272W	GO:0006089
YDR272W	GO:0008150
YDR272W	GO:0008152
YDR272W	GO:0008270
YDR272W	GO:0009056
YDR272W	GO:0009438
YDR272W	GO:0009987
YDR272W	GO:0016787
YDR272W	GO:0016788
YDR272W	GO:0016790
YDR272W	GO:0019243
YDR272W	GO:0019752
YDR272W	GO:0032787
YDR272W	GO:0036094
YDR272W	GO:0042180
YDR272W	GO:0042182
YDR272W	GO:0043167
YDR272W	GO:0043169
YDR272W	GO:0043436
YDR272W	GO:0044237
YDR272W	GO:0044248
YDR272W	GO:0044281
YDR272W	GO:0044282
YDR272W	GO:0046185
YDR272W	GO:0046872
YDR272W	GO:0046914
YDR272W	GO:0051596
YDR272W	GO:0061727
YDR272W	GO:0071704
YDR272W	GO:0110165
YDR272W	GO:1901575
YDR272W	GO:1901615
YDR273W	GO:0000003
YDR273W	GO:0003006
YDR273W	GO:0003674
YDR273W	GO:0005488
YDR273W	GO:0005515
YDR273W	GO:0005575
YDR273W	GO:0005622
YDR273W	GO:0005628
YDR273W	GO:0005737
YDR273W	GO:0006508
YDR273W	GO:0006511
YDR273W	GO:0006807
YDR273W	GO:0007049
YDR273W	GO:0008150
YDR273W	GO:0008152
YDR273W	GO:0009056
YDR273W	GO:0009057
YDR273W	GO:0009272
YDR273W	GO:0009653
YDR273W	GO:0009987
YDR273W	GO:0010927
YDR273W	GO:0016020
YDR273W	GO:0016043
YDR273W	GO:0019538
YDR273W	GO:0019899
YDR273W	GO:0019941
YDR273W	GO:0019953
YDR273W	GO:0022402
YDR273W	GO:0022413
YDR273W	GO:0022414
YDR273W	GO:0022607
YDR273W	GO:0030154
YDR273W	GO:0030163
